YEAR_MONTH,"REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE","CHEMICAL_SUBSTANCE_BNF_DESCR","BNF_CODE","BNF_DESCRIPTION","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST,"UNIDENTIFIED"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAHAH","Propranolol 10mg tablets","02: Cardiovascular System","112.",1,"112.",9.33333,"2.76","2.2212","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","168.",1,"168.",56,"4.14","3.32561","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","14.",4,"56.",18.66667,"1.4","1.57001","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","112.",3,"336.",112,"8.28","6.66361","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","56.",4,"224.",74.66667,"5.52","4.46721","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","84.",5,"420.",140,"10.35","8.34502","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0204000R0","Propranolol hydrochloride","0204000R0AAAKAK","Propranolol 80mg tablets","02: Cardiovascular System","112.",1,"112.",74.66667,"2.6","2.09316","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205020M0","Moxonidine","0205020M0AAAAAA","Moxonidine 200microgram tablets","02: Cardiovascular System","56.",2,"112.",74.66667,"21.44","21.4648","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205040D0","Doxazosin mesilate","0205040D0AAAAAA","Doxazosin 1mg tablets","02: Cardiovascular System","56.",1,"56.",14,"1.52","1.22884","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205040D0","Doxazosin mesilate","0205040D0AAAAAA","Doxazosin 1mg tablets","02: Cardiovascular System","28.",2,"56.",14,"1.52","1.24124","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205040D0","Doxazosin mesilate","0205040D0AAAAAA","Doxazosin 1mg tablets","02: Cardiovascular System","112.",1,"112.",28,"3.04","2.44529","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205040D0","Doxazosin mesilate","0205040D0AAABAB","Doxazosin 2mg tablets","02: Cardiovascular System","28.",1,"28.",14,"0.78","0.63663","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205040D0","Doxazosin mesilate","0205040D0AAABAB","Doxazosin 2mg tablets","02: Cardiovascular System","56.",2,"112.",56,"3.12","2.52171","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205040D0","Doxazosin mesilate","0205040D0AAACAC","Doxazosin 4mg tablets","02: Cardiovascular System","84.",1,"84.",84,"2.58","2.07715","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205040D0","Doxazosin mesilate","0205040D0AAACAC","Doxazosin 4mg tablets","02: Cardiovascular System","112.",3,"336.",336,"10.32","8.29621","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205040D0","Doxazosin mesilate","0205040D0AAACAC","Doxazosin 4mg tablets","02: Cardiovascular System","56.",5,"280.",280,"8.6","6.94451","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205040D0","Doxazosin mesilate","0205040D0AAAQAQ","Doxazosin 4mg modified-release tablets","02: Cardiovascular System","28.",1,"28.",28,"5.","4.76252","N"
202404,"MIDLANDS","Y60","NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEG","QT1","NHS NOTTINGHAM AND NOTTINGHAMSHIRE ICB -","52R00","WEST OAK SURGERY","C84696","WEST OAK SURGERY","319 WESTDALE LANE","MAPPERLEY","NOTTINGHAM","NG3 6EW","0205040D0","Doxazosin mesilate","0205040D0AABBBB","Doxazosin 8mg tablets","02: Cardiovascular System","56.",2,"112.",224,"42.56","34.08521","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAHAH","Propranolol 10mg tablets","02: Cardiovascular System","56.",11,"616.",51.33333,"15.18","12.28483","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAHAH","Propranolol 10mg tablets","02: Cardiovascular System","42.",4,"168.",14,"4.16","3.77881","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAHAH","Propranolol 10mg tablets","02: Cardiovascular System","168.",9,"1512.",126,"37.26","29.93046","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","21.",4,"84.",28,"2.08","2.11421","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","224.",1,"224.",74.66667,"5.52","4.43001","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","42.",5,"210.",70,"5.2","4.72352","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","28.",14,"392.",130.66667,"9.66","7.90442","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","98.",1,"98.",32.66667,"2.42","2.04911","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","14.",4,"56.",18.66667,"1.4","1.57001","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","84.",31,"2604.",868,"64.17","51.73911","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","56.",28,"1568.",522.66667,"38.64","31.27047","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","112.",4,"448.",149.33333,"11.04","8.88482","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAJAJ","Propranolol 40mg tablets","02: Cardiovascular System","7.",3,"21.",7,"0.51","0.74535","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AAAKAK","Propranolol 80mg tablets","02: Cardiovascular System","56.",3,"168.",112,"3.9","3.15834","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000R0","Propranolol hydrochloride","0204000R0AACXCX","Propranolol 10mg/5ml oral solution sugar free","02: Cardiovascular System","300.",1,"300.",5,"65.28","65.2924","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000T0","Sotalol hydrochloride","0204000T0AAABAB","Sotalol 40mg tablets","02: Cardiovascular System","28.",1,"28.",7,"0.92","0.74867","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000T0","Sotalol hydrochloride","0204000T0AAABAB","Sotalol 40mg tablets","02: Cardiovascular System","112.",2,"224.",56,"7.36","5.91495","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000T0","Sotalol hydrochloride","0204000T0AAABAB","Sotalol 40mg tablets","02: Cardiovascular System","56.",12,"672.",168,"22.08","17.81924","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000T0","Sotalol hydrochloride","0204000T0AAACAC","Sotalol 80mg tablets","02: Cardiovascular System","84.",2,"168.",84,"6.","4.82655","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0204000T0","Sotalol hydrochloride","0204000T0AAACAC","Sotalol 80mg tablets","02: Cardiovascular System","56.",17,"952.",476,"34.","27.42071","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205040V0","Terazosin hydrochloride","0205040V0AAABAB","Terazosin 2mg tablets","02: Cardiovascular System","14.",2,"28.",11.2,"2.72","2.40159","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06T00","CARADOC SURGERY","F81026","STATION APPROACH","","FRINTON-ON-SEA","ESSEX","CO13 9JT","0205051F0","Captopril","0205051F0AAAEAE","Captopril 25mg tablets","02: Cardiovascular System","56.",1,"56.",28,"1.48","1.19683","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06T00","CARADOC SURGERY","F81026","STATION APPROACH","","FRINTON-ON-SEA","ESSEX","CO13 9JT","0205051F0","Captopril","0205051F0AAAFAF","Captopril 50mg tablets","02: Cardiovascular System","56.",1,"56.",56,"1.65","1.33288","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAAAAA","Ramipril 1.25mg capsules","02: Cardiovascular System","14.",1,"14.",3.5,"0.53","0.53655","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAAAAA","Ramipril 1.25mg capsules","02: Cardiovascular System","56.",3,"168.",42,"6.3","5.07904","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAAAAA","Ramipril 1.25mg capsules","02: Cardiovascular System","28.",113,"3164.",791,"118.65","96.3558","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAAAAA","Ramipril 1.25mg capsules","02: Cardiovascular System","7.",13,"91.",22.75,"3.38","4.16619","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAABAB","Ramipril 2.5mg capsules","02: Cardiovascular System","112.",1,"112.",56,"3.96","3.18155","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAABAB","Ramipril 2.5mg capsules","02: Cardiovascular System","28.",336,"9408.",4704,"332.99","270.85614","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAABAB","Ramipril 2.5mg capsules","02: Cardiovascular System","56.",7,"392.",196,"13.86","11.17884","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAABAB","Ramipril 2.5mg capsules","02: Cardiovascular System","7.",5,"35.",17.5,"1.25","1.56236","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAABAB","Ramipril 2.5mg capsules","02: Cardiovascular System","14.",1,"14.",7,"0.5","0.51255","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAACAC","Ramipril 5mg capsules","02: Cardiovascular System","14.",4,"56.",56,"2.","2.05018","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAACAC","Ramipril 5mg capsules","02: Cardiovascular System","56.",15,"840.",840,"29.7","23.95466","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAACAC","Ramipril 5mg capsules","02: Cardiovascular System","28.",285,"7980.",7980,"282.15","229.33627","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAACAC","Ramipril 5mg capsules","02: Cardiovascular System","7.",25,"175.",175,"6.25","7.81182","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAADAD","Ramipril 10mg capsules","02: Cardiovascular System","28.",390,"10920.",21840,"409.5","332.55541","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAADAD","Ramipril 10mg capsules","02: Cardiovascular System","7.",13,"91.",182,"3.38","4.16619","N"
202404,"EAST OF ENGLAND","Y61","NHS SUFFOLK AND NORTH EAST ESSEX INTEGRA","QJG","NHS SUFFOLK AND NORTH EAST ESSEX ICB - 0","06L00","BURLINGTON PRIMARY CARE","D83008","BURLINGTON PRIMARY CARE","12-14 BURLINGTON ROAD","IPSWICH","SUFFOLK","IP1 2EU","0205051R0","Ramipril","0205051R0AAADAD","Ramipril 10mg capsules","02: Cardiovascular System","14.",6,"84.",168,"3.18","3.21933","N"
